Potential_temperature_C,Practical_salinity,Potential_density_anomaly_kgm3,Pressure_decibar,Serial_date_number_base_date_1_January_0000,Longitude,Latitude,Bottom_Depth_m
1.586383698,34.87930764,27.91015605,1994,730747,-36.31166667,63.47666667,1987
1.389903208,34.87341672,27.91987837,1994,730748,-36.31166667,63.47666667,1987
1.43626419,34.8752954,27.91802165,1994,730749,-36.31166667,63.47666667,1987
1.807014923,34.88073231,27.89448387,1994,730750,-36.31166667,63.47666667,1987
1.33163582,34.87028663,27.92155475,1994,730751,-36.31166667,63.47666667,1987
1.15670519,34.87162569,27.93494341,1994,730752,-36.31166667,63.47666667,1987
0.937801482,34.8689762,27.94766468,1994,730753,-36.31166667,63.47666667,1987
1.430111686,34.86095143,27.90695813,1994,730754,-36.31166667,63.47666667,1987
0.822833168,34.87083734,27.95671114,1994,730755,-36.31166667,63.47666667,1987
1.427730113,34.86641795,27.9115185,1994,730756,-36.31166667,63.47666667,1987
1.602666859,34.86803902,27.89989839,1994,730757,-36.31166667,63.47666667,1987
1.67650575,34.86813888,27.89440733,1994,730758,-36.31166667,63.47666667,1987
1.525611316,34.85914892,27.89850585,1994,730759,-36.31166667,63.47666667,1987
1.336094311,34.86202833,27.9146059,1994,730760,-36.31166667,63.47666667,1987
1.794879027,34.85944433,27.87836274,1994,730761,-36.31166667,63.47666667,1987
0.852853948,34.87048106,27.95446973,1994,730762,-36.31166667,63.47666667,1987
0.580932126,34.86662836,27.96864425,1994,730763,-36.31166667,63.47666667,1987
1.863636245,34.87854986,27.88832015,1994,730764,-36.31166667,63.47666667,1987
1.718143918,34.87046367,27.89309892,1994,730765,-36.31166667,63.47666667,1987
0.925590947,34.87053722,27.94972975,1994,730766,-36.31166667,63.47666667,1987
1.246194977,34.86870697,27.92634944,1994,730767,-36.31166667,63.47666667,1987
1.195709944,34.86475952,27.92671694,1994,730768,-36.31166667,63.47666667,1987
1.205348132,34.86725606,27.92804932,1994,730769,-36.31166667,63.47666667,1987
1.11012988,34.87607759,27.9417323,1994,730770,-36.31166667,63.47666667,1987
1.711624438,34.87672017,27.89861314,1994,730771,-36.31166667,63.47666667,1987
1.392686963,34.86551598,27.9133356,1994,730772,-36.31166667,63.47666667,1987
1.094415122,34.86612066,27.9348093,1994,730773,-36.31166667,63.47666667,1987
1.325008518,34.87943796,27.92937553,1994,730774,-36.31166667,63.47666667,1987
1.797502171,34.86973017,27.88640358,1994,730775,-36.31166667,63.47666667,1987
2.212822291,34.87042296,27.85369726,1994,730776,-36.31166667,63.47666667,1987
2.17291767,34.87754056,27.86268437,1994,730777,-36.31166667,63.47666667,1987
2.01832305,34.87781751,27.87546661,1994,730778,-36.31166667,63.47666667,1987
1.503493327,34.87817907,27.91540722,1994,730779,-36.31166667,63.47666667,1987
1.45478004,34.87296995,27.91480406,1994,730780,-36.31166667,63.47666667,1987
1.902130501,34.87965574,27.88618173,1994,730781,-36.31166667,63.47666667,1987
1.176452895,34.8542403,27.9196078,1994,730782,-36.31166667,63.47666667,1987
1.394241767,34.87138619,27.9179349,1994,730783,-36.31166667,63.47666667,1987
2.053698986,34.86991834,27.86629361,1994,730784,-36.31166667,63.47666667,1987
1.231540469,34.86500262,27.92440484,1994,730785,-36.31166667,63.47666667,1987
1.278719813,34.85723556,27.91484124,1994,730786,-36.31166667,63.47666667,1987
1.25149023,34.87460161,27.93071017,1994,730787,-36.31166667,63.47666667,1987
1.187765173,34.85652313,27.92065482,1994,730788,-36.31166667,63.47666667,1987
1.689812633,34.86358665,27.889746,1994,730789,-36.31166667,63.47666667,1987
1.768631435,34.87638991,27.8939729,1994,730790,-36.31166667,63.47666667,1987
1.731327166,34.87330581,27.89436834,1994,730791,-36.31166667,63.47666667,1987
1.470355863,34.86680119,27.9087139,1994,730792,-36.31166667,63.47666667,1987
1.359325183,34.83403412,27.89046813,1994,730793,-36.31166667,63.47666667,1987
1.769957172,34.86301822,27.88315242,1994,730794,-36.31166667,63.47666667,1987
1.632564678,34.87719243,27.90499162,1994,730795,-36.31166667,63.47666667,1987
1.501490106,34.85956836,27.90062289,1994,730796,-36.31166667,63.47666667,1987
1.179758963,34.86596673,27.92879754,1994,730797,-36.31166667,63.47666667,1987
1.66984222,34.8590235,27.88760379,1994,730798,-36.31166667,63.47666667,1987
1.948087734,34.85794427,27.86515423,1994,730799,-36.31166667,63.47666667,1987
1.544202144,34.86378783,27.90084986,1994,730800,-36.31166667,63.47666667,1987
1.304364148,34.87126355,27.92428466,1994,730801,-36.31166667,63.47666667,1987
1.382749807,34.86387719,27.91273785,1994,730802,-36.31166667,63.47666667,1987
1.313243008,34.86573547,27.91921389,1994,730803,-36.31166667,63.47666667,1987
1.668730934,34.86726427,27.89429591,1994,730804,-36.31166667,63.47666667,1987
1.620370622,34.87312431,27.90264734,1994,730805,-36.31166667,63.47666667,1987
1.465044039,34.86555876,27.90810602,1994,730806,-36.31166667,63.47666667,1987
0.935710557,34.87581832,27.95330448,1994,730807,-36.31166667,63.47666667,1987
0.891209262,34.87927379,27.95902543,1994,730808,-36.31166667,63.47666667,1987
1.013287438,34.87170133,27.94480455,1994,730809,-36.31166667,63.47666667,1987
1.367763876,34.87039075,27.91904627,1994,730810,-36.31166667,63.47666667,1987
2.108514719,34.87883194,27.86898733,1994,730811,-36.31166667,63.47666667,1987
1.394613331,34.87780996,27.92306403,1994,730812,-36.31166667,63.47666667,1987
1.229265523,34.86813072,27.92707679,1994,730813,-36.31166667,63.47666667,1987
1.096755989,34.87230406,27.93961749,1994,730814,-36.31166667,63.47666667,1987
1.490823876,34.86939737,27.90929431,1994,730815,-36.31166667,63.47666667,1987
1.944216663,34.86704694,27.87275306,1994,730816,-36.31166667,63.47666667,1987
1.668613837,34.87269338,27.89865813,1994,730817,-36.31166667,63.47666667,1987
1.881403782,34.86545604,27.87643517,1994,730818,-36.31166667,63.47666667,1987
1.299720155,34.87624586,27.92861542,1994,730819,-36.31166667,63.47666667,1987
1.262421541,34.87329407,27.92888881,1994,730820,-36.31166667,63.47666667,1987
1.329974516,34.86676196,27.91884382,1994,730821,-36.31166667,63.47666667,1987
1.314713149,34.86760501,27.92061012,1994,730822,-36.31166667,63.47666667,1987
1.809999547,34.87170607,27.8870181,1994,730823,-36.31166667,63.47666667,1987
2.185512857,34.88018819,27.86376692,1994,730824,-36.31166667,63.47666667,1987
1.79963837,34.87845748,27.89323282,1994,730825,-36.31166667,63.47666667,1987
1.219288573,34.87811823,27.93579793,1994,730826,-36.31166667,63.47666667,1987
1.60391787,34.87642734,27.90653234,1994,730827,-36.31166667,63.47666667,1987
1.343656606,34.86715454,27.91817975,1994,730828,-36.31166667,63.47666667,1987
1.789370945,34.85783034,27.87749525,1994,730829,-36.31166667,63.47666667,1987
1.825703698,34.85729517,27.87424857,1994,730830,-36.31166667,63.47666667,1987
1.871131167,34.87504662,27.88492571,1994,730831,-36.31166667,63.47666667,1987
1.412454402,34.87126376,27.91651733,1994,730832,-36.31166667,63.47666667,1987
1.535537923,34.8639953,27.90165889,1994,730833,-36.31166667,63.47666667,1987
1.353663042,34.87717834,27.92550879,1994,730834,-36.31166667,63.47666667,1987
1.340849052,34.88193259,27.93024472,1994,730835,-36.31166667,63.47666667,1987
1.434003806,34.87417727,27.91728901,1994,730836,-36.31166667,63.47666667,1987
1.587205863,34.86926444,27.90203901,1994,730837,-36.31166667,63.47666667,1987
1.635734933,34.75689782,27.80828347,1994,730838,-36.31166667,63.47666667,1987
1.315865192,34.87604808,27.9273067,1994,730839,-36.31166667,63.47666667,1987
1.272164485,34.87404119,27.92879997,1994,730840,-36.31166667,63.47666667,1987
1.510586179,34.87684526,27.91381373,1994,730841,-36.31166667,63.47666667,1987
2.134628417,34.8730443,27.86222389,1994,730842,-36.31166667,63.47666667,1987
1.429956059,34.87750196,27.92025195,1994,730843,-36.31166667,63.47666667,1987
1.522021626,34.87236312,27.90937271,1994,730844,-36.31166667,63.47666667,1987
1.859453545,34.86360563,27.87667276,1994,730845,-36.31166667,63.47666667,1987
1.768167318,34.86816677,27.8874173,1994,730846,-36.31166667,63.47666667,1987
1.478104734,34.87503791,27.91475481,1994,730847,-36.31166667,63.47666667,1987
1.855779684,34.87263517,27.88419559,1994,730848,-36.31166667,63.47666667,1987
2.156544972,34.88543144,27.87034517,1994,730849,-36.31166667,63.47666667,1987
2.193858698,34.88731396,27.86878208,1994,730850,-36.31166667,63.47666667,1987
1.789408968,34.87548307,27.89164107,1994,730851,-36.31166667,63.47666667,1987
1.375740139,34.86970975,27.91792509,1994,730852,-36.31166667,63.47666667,1987
1.541646468,34.8626272,27.90010843,1994,730853,-36.31166667,63.47666667,1987
1.824383971,34.86892168,27.88366875,1994,730854,-36.31166667,63.47666667,1987
1.901368416,34.87215482,27.88023215,1994,730855,-36.31166667,63.47666667,1987
1.842205085,34.86889698,27.88226046,1994,730856,-36.31166667,63.47666667,1987
1.389501031,34.87584599,27.92185731,1994,730857,-36.31166667,63.47666667,1987
1.744517688,34.87404457,27.89394864,1994,730858,-36.31166667,63.47666667,1987
2.04008952,34.87615187,27.87238247,1994,730859,-36.31166667,63.47666667,1987
2.22431234,34.87960422,27.8600937,1994,730860,-36.31166667,63.47666667,1987
2.194492194,34.87471671,27.85864755,1994,730861,-36.31166667,63.47666667,1987
1.932560734,34.87801122,27.88246009,1994,730862,-36.31166667,63.47666667,1987
1.584734016,34.87233983,27.90469058,1994,730863,-36.31166667,63.47666667,1987
1.729964367,34.86876261,27.89083059,1994,730864,-36.31166667,63.47666667,1987
1.752671974,34.87916958,27.89743022,1994,730865,-36.31166667,63.47666667,1987
1.596535999,34.87585772,27.90662891,1994,730866,-36.31166667,63.47666667,1987
1.842869928,34.87602558,27.8879211,1994,730867,-36.31166667,63.47666667,1987
2.085693822,34.87190472,27.86529563,1994,730868,-36.31166667,63.47666667,1987
1.761959476,34.86965093,27.88908526,1994,730869,-36.31166667,63.47666667,1987
1.553510261,34.87672598,27.91053725,1994,730870,-36.31166667,63.47666667,1987
1.456359446,34.87173381,27.91369662,1994,730871,-36.31166667,63.47666667,1987
1.671668888,34.87182081,27.89772673,1994,730872,-36.31166667,63.47666667,1987
1.719416776,34.87252128,27.8946512,1994,730873,-36.31166667,63.47666667,1987
1.624182136,34.88129984,27.90891717,1994,730874,-36.31166667,63.47666667,1987
1.447282663,34.84894673,27.89607337,1994,730875,-36.31166667,63.47666667,1987
1.548496388,34.84610078,27.88634253,1994,730876,-36.31166667,63.47666667,1987
1.57901364,34.84671638,27.88456523,1994,730877,-36.31166667,63.47666667,1987
2.148042643,34.86641716,27.85582156,1994,730878,-36.31166667,63.47666667,1987
1.464163247,34.86404498,27.90695578,1994,730879,-36.31166667,63.47666667,1987
1.948346118,34.86879678,27.87382715,1994,730880,-36.31166667,63.47666667,1987
2.154800356,34.87722396,27.86391845,1994,730881,-36.31166667,63.47666667,1987
2.308581509,34.88656953,27.85863851,1994,730882,-36.31166667,63.47666667,1987
2.232006513,34.87564719,27.85628913,1994,730883,-36.31166667,63.47666667,1987
1.534848311,34.86413174,27.90181945,1994,730884,-36.31166667,63.47666667,1987
1.733399384,34.84323263,27.8701009,1994,730885,-36.31166667,63.47666667,1987
1.576283521,34.8676225,27.90153805,1994,730886,-36.31166667,63.47666667,1987
1.68511407,34.85565646,27.88374485,1994,730887,-36.31166667,63.47666667,1987
1.737301563,34.85374236,27.87822715,1994,730888,-36.31166667,63.47666667,1987
1.82472639,34.85516817,27.87262,1994,730889,-36.31166667,63.47666667,1987
1.902219062,34.85371187,27.86538896,1994,730890,-36.31166667,63.47666667,1987
1.345888792,34.87639365,27.92543678,1994,730891,-36.31166667,63.47666667,1987
1.419219127,34.87935666,27.92252137,1994,730892,-36.31166667,63.47666667,1987
1.142599133,34.88017661,27.94278878,1994,730893,-36.31166667,63.47666667,1987
1.674702276,34.87725845,27.90185663,1994,730894,-36.31166667,63.47666667,1987
1.727948045,34.88253359,27.90202498,1994,730895,-36.31166667,63.47666667,1987
1.79137705,34.87579439,27.89173829,1994,730896,-36.31166667,63.47666667,1987
1.686118346,34.87858835,27.90205537,1994,730897,-36.31166667,63.47666667,1987
1.960622736,34.87795602,27.88018854,1994,730898,-36.31166667,63.47666667,1987
1.803863439,34.88097512,27.89492301,1994,730899,-36.31166667,63.47666667,1987
1.390579849,34.87702171,27.92272303,1994,730900,-36.31166667,63.47666667,1987
1.48105262,34.87663899,27.91582305,1994,730901,-36.31166667,63.47666667,1987
1.612552073,34.88501046,27.91276794,1994,730902,-36.31166667,63.47666667,1987
1.697243554,34.84993037,27.87823115,1994,730903,-36.31166667,63.47666667,1987
2.200352361,34.88890813,27.86952191,1994,730904,-36.31166667,63.47666667,1987
2.468711085,34.88463688,27.84349178,1994,730905,-36.31166667,63.47666667,1987
1.564325579,34.88083536,27.91302845,1994,730906,-36.31166667,63.47666667,1987
1.331015225,34.87893216,27.92854002,1994,730907,-36.31166667,63.47666667,1987
1.274510928,34.8786878,27.9323651,1994,730908,-36.31166667,63.47666667,1987
1.720270604,34.88193061,27.90212941,1994,730909,-36.31166667,63.47666667,1987
1.32143938,34.88672287,27.93547924,1994,730910,-36.31166667,63.47666667,1987
1.548880159,34.87759102,27.91157541,1994,730911,-36.31166667,63.47666667,1987
1.759933906,34.88612646,27.90244787,1994,730912,-36.31166667,63.47666667,1987
1.27979587,34.88757695,27.93912853,1994,730913,-36.31166667,63.47666667,1987
1.755896846,34.88622805,27.90284019,1994,730914,-36.31166667,63.47666667,1987
2.005492654,34.88662889,27.8835525,1994,730915,-36.31166667,63.47666667,1987
1.225969355,34.88186766,27.93834069,1994,730916,-36.31166667,63.47666667,1987
1.451040771,34.87248259,27.91468622,1994,730917,-36.31166667,63.47666667,1987
1.647630787,34.90500953,27.92616137,1994,730918,-36.31166667,63.47666667,1987
1.109906429,34.88371041,27.94788042,1994,730919,-36.31166667,63.47666667,1987
1.244668403,34.88310917,27.93802304,1994,730920,-36.31166667,63.47666667,1987
1.486266957,34.87761354,27.91622185,1994,730921,-36.31166667,63.47666667,1987
1.996093913,34.87081838,27.87164224,1994,730922,-36.31166667,63.47666667,1987
1.646048624,34.87836554,27.90491469,1994,730923,-36.31166667,63.47666667,1987
1.431132432,34.87894107,27.92132124,1994,730924,-36.31166667,63.47666667,1987
1.208538949,34.88384288,27.94114859,1994,730925,-36.31166667,63.47666667,1987
1.481521404,34.8834363,27.92124275,1994,730926,-36.31166667,63.47666667,1987
1.55447326,34.8829682,27.91547302,1994,730927,-36.31166667,63.47666667,1987
1.537691031,34.86770028,27.90447154,1994,730928,-36.31166667,63.47666667,1987
1.686513645,34.87815646,27.90167901,1994,730929,-36.31166667,63.47666667,1987
1.550611021,34.86097766,27.89811964,1994,730930,-36.31166667,63.47666667,1987
1.398134515,34.85593552,27.90525204,1994,730931,-36.31166667,63.47666667,1987
1.527804653,34.85117865,27.89194938,1994,730932,-36.31166667,63.47666667,1987
1.316692534,34.86455801,27.91802263,1994,730933,-36.31166667,63.47666667,1987
1.430124166,34.8573393,27.90405835,1994,730934,-36.31166667,63.47666667,1987
1.134240532,34.87776215,27.94142616,1994,730935,-36.31166667,63.47666667,1987
1.255915264,34.87596598,27.93149376,1994,730936,-36.31166667,63.47666667,1987
1.525759717,34.87321918,27.90978294,1994,730937,-36.31166667,63.47666667,1987
2.128320169,34.87489162,27.86421804,1994,730938,-36.31166667,63.47666667,1987
1.735785311,34.86524059,27.88756102,1994,730939,-36.31166667,63.47666667,1987
1.149392454,34.87981349,27.94202731,1994,730940,-36.31166667,63.47666667,1987
1.032251827,34.88111286,27.95108799,1994,730941,-36.31166667,63.47666667,1987
1.053134262,34.87685581,27.94625073,1994,730942,-36.31166667,63.47666667,1987
1.525845694,34.87683802,27.91267984,1994,730943,-36.31166667,63.47666667,1987
1.653744975,34.87340595,27.90035568,1994,730944,-36.31166667,63.47666667,1987
1.722501963,34.86287518,27.88668193,1994,730945,-36.31166667,63.47666667,1987
1.643398677,34.87595794,27.90318416,1994,730946,-36.31166667,63.47666667,1987
1.226187867,34.87563707,27.93332135,1994,730947,-36.31166667,63.47666667,1987
1.250113748,34.87412139,27.93042155,1994,730948,-36.31166667,63.47666667,1987
1.40210119,34.87604719,27.92110711,1994,730949,-36.31166667,63.47666667,1987
1.912298905,34.87177377,27.87906497,1994,730950,-36.31166667,63.47666667,1987
1.684476118,34.869415,27.89482502,1994,730951,-36.31166667,63.47666667,1987
1.469606144,34.88435747,27.92285649,1994,730952,-36.31166667,63.47666667,1987
1.528476206,34.88484733,27.91891062,1994,730953,-36.31166667,63.47666667,1987
1.842084363,34.87540904,27.88748835,1994,730954,-36.31166667,63.47666667,1987
2.245311963,34.8721743,27.85240525,1994,730955,-36.31166667,63.47666667,1987
1.978391929,34.86450967,27.86800294,1994,730956,-36.31166667,63.47666667,1987
1.281184519,34.88455349,27.93660231,1994,730957,-36.31166667,63.47666667,1987
1.241310809,34.88618266,27.94072774,1994,730958,-36.31166667,63.47666667,1987
1.374246203,34.87470595,27.92204323,1994,730959,-36.31166667,63.47666667,1987
1.632999193,34.89399476,27.91843362,1994,730960,-36.31166667,63.47666667,1987
1.665037892,34.88190307,27.90631415,1994,730961,-36.31166667,63.47666667,1987
1.656763018,34.88330335,27.90806393,1994,730962,-36.31166667,63.47666667,1987
1.801785548,34.8839781,27.89749098,1994,730963,-36.31166667,63.47666667,1987
1.863521436,34.88333508,27.89216352,1994,730964,-36.31166667,63.47666667,1987
1.499429648,34.8861014,27.92206319,1994,730965,-36.31166667,63.47666667,1987
1.761931145,34.87792094,27.89571657,1994,730966,-36.31166667,63.47666667,1987
1.969408081,34.87146173,27.8742873,1994,730967,-36.31166667,63.47666667,1987
1.480466461,34.84679867,27.89192239,1994,730968,-36.31166667,63.47666667,1987
1.609826793,34.87589081,27.90565853,1994,730969,-36.31166667,63.47666667,1987
1.629493908,34.8826488,27.90959888,1994,730970,-36.31166667,63.47666667,1987
1.163964244,34.87887504,27.94026381,1994,730971,-36.31166667,63.47666667,1987
1.436643123,34.87959434,27.92144404,1994,730972,-36.31166667,63.47666667,1987
1.768606074,34.88379473,27.89991032,1994,730973,-36.31166667,63.47666667,1987
1.52851388,34.87391514,27.91013739,1994,730974,-36.31166667,63.47666667,1987
1.639368183,34.8741956,27.90207516,1994,730975,-36.31166667,63.47666667,1987
1.479209362,34.868746,27.90962509,1994,730976,-36.31166667,63.47666667,1987
1.816396289,34.87259291,27.88723203,1994,730977,-36.31166667,63.47666667,1987
2.045634026,34.86720343,27.86477,1994,730978,-36.31166667,63.47666667,1987
2.12695311,34.87150347,27.86161728,1994,730979,-36.31166667,63.47666667,1987
1.865410096,34.87808933,27.88781218,1994,730980,-36.31166667,63.47666667,1987
1.613294128,34.86962877,27.90037584,1994,730981,-36.31166667,63.47666667,1987
1.231546122,34.86337446,27.92309683,1994,730982,-36.31166667,63.47666667,1987
1.252717733,34.86128002,27.91992564,1994,730983,-36.31166667,63.47666667,1987
1.4601404,34.86014864,27.9041235,1994,730984,-36.31166667,63.47666667,1987
2.007231617,34.867515,27.86810509,1994,730985,-36.31166667,63.47666667,1987
1.668554109,34.86141672,27.88962044,1994,730986,-36.31166667,63.47666667,1987
1.317299294,34.85990809,27.9142461,1994,730987,-36.31166667,63.47666667,1987
1.437195729,34.86211504,27.90737626,1994,730988,-36.31166667,63.47666667,1987
1.175048112,34.86191046,27.92586668,1994,730989,-36.31166667,63.47666667,1987
1.175541315,34.86161702,27.9255967,1994,730990,-36.31166667,63.47666667,1987
1.317691967,34.86022338,27.91447124,1994,730991,-36.31166667,63.47666667,1987
1.553782727,34.85478572,27.89291687,1994,730992,-36.31166667,63.47666667,1987
1.445292076,34.85522174,27.9012542,1994,730993,-36.31166667,63.47666667,1987
1.663446719,34.85787253,27.88716544,1994,730994,-36.31166667,63.47666667,1987
1.800907419,34.85287482,27.87263064,1994,730995,-36.31166667,63.47666667,1987
1.369937888,34.86800314,27.91697318,1994,730996,-36.31166667,63.47666667,1987
1.723106353,34.85889199,27.88344239,1994,730997,-36.31166667,63.47666667,1987
1.927571603,34.86850448,27.87523909,1994,730998,-36.31166667,63.47666667,1987
1.722665714,34.87254449,27.89442126,1994,730999,-36.31166667,63.47666667,1987
1.410476718,34.87380683,27.91870186,1994,731000,-36.31166667,63.47666667,1987
1.579432176,34.86813185,27.90171153,1994,731001,-36.31166667,63.47666667,1987
1.704973898,34.86378523,27.88875034,1994,731002,-36.31166667,63.47666667,1987
1.038216173,34.86436288,27.93722241,1994,731003,-36.31166667,63.47666667,1987
0.822216323,34.87833536,27.96278199,1994,731004,-36.31166667,63.47666667,1987
0.9241939,34.87598421,27.95420179,1994,731005,-36.31166667,63.47666667,1987
0.924305528,34.87221156,27.95116111,1994,731006,-36.31166667,63.47666667,1987
1.051403044,34.86522605,27.93702212,1994,731007,-36.31166667,63.47666667,1987
1.209487506,34.86581885,27.92660562,1994,731008,-36.31166667,63.47666667,1987
1.396136578,34.86433795,27.91214063,1994,731009,-36.31166667,63.47666667,1987
1.247673748,34.86807723,27.92573958,1994,731010,-36.31166667,63.47666667,1987
1.121775941,34.86723564,27.93382768,1994,731011,-36.31166667,63.47666667,1987
1.005408432,34.87300269,27.94638123,1994,731012,-36.31166667,63.47666667,1987
1.006418116,34.86573512,27.94047176,1994,731013,-36.31166667,63.47666667,1987
1.08899834,34.86696264,27.93585639,1994,731014,-36.31166667,63.47666667,1987
0.962421656,34.86525501,27.94303409,1994,731015,-36.31166667,63.47666667,1987
1.443486225,34.86501619,27.90924594,1994,731016,-36.31166667,63.47666667,1987
1.649224599,34.87094628,27.89872507,1994,731017,-36.31166667,63.47666667,1987
1.685436764,34.8763755,27.90033294,1994,731018,-36.31166667,63.47666667,1987
1.47631394,34.88047161,27.91924629,1994,731019,-36.31166667,63.47666667,1987
1.276983526,34.87534418,27.92950511,1994,731020,-36.31166667,63.47666667,1987
1.761230061,34.88139143,27.89855247,1994,731021,-36.31166667,63.47666667,1987
2.186308444,34.81976594,27.81534106,1994,731022,-36.31166667,63.47666667,1987
1.153574556,34.86607449,27.93070065,1994,731023,-36.31166667,63.47666667,1987
1.034834578,34.87437009,27.94549403,1994,731024,-36.31166667,63.47666667,1987
1.617223586,34.90076548,27.92505231,1994,731025,-36.31166667,63.47666667,1987
1.096568435,34.86963069,27.93748225,1994,731026,-36.31166667,63.47666667,1987
1.157400824,34.86973366,27.9333753,1994,731027,-36.31166667,63.47666667,1987
0.964743283,34.87689046,27.95223288,1994,731028,-36.31166667,63.47666667,1987
1.375334506,34.87313783,27.92070606,1994,731029,-36.31166667,63.47666667,1987
1.646940591,34.8766502,27.90347173,1994,731030,-36.31166667,63.47666667,1987
1.60824477,34.87786846,27.90736344,1994,731031,-36.31166667,63.47666667,1987
1.805312511,34.88909877,27.90132139,1994,731032,-36.31166667,63.47666667,1987
2.01209341,34.88556315,27.88216972,1994,731033,-36.31166667,63.47666667,1987
1.338792459,34.87884382,27.92791239,1994,731034,-36.31166667,63.47666667,1987
1.417869922,34.85749515,27.90507555,1997,731383,-36.3,63.48,1989
1.431540516,34.86124198,27.90708904,1997,731384,-36.3,63.48,1989
1.382791579,34.83859901,27.89244633,1997,731385,-36.3,63.48,1989
1.256453617,34.85027598,27.91082723,1997,731386,-36.3,63.48,1989
1.263990177,34.86268095,27.9202571,1997,731387,-36.3,63.48,1989
1.539654008,34.85517707,27.89428123,1997,731388,-36.3,63.48,1989
1.803576201,34.86256384,27.88019097,1997,731389,-36.3,63.48,1989
1.610257666,34.85038602,27.88517251,1997,731390,-36.3,63.48,1989
1.241004573,34.84868549,27.91063737,1997,731391,-36.3,63.48,1989
1.19991546,34.86057846,27.92306693,1997,731392,-36.3,63.48,1989
1.272583604,34.85422914,27.91286296,1997,731393,-36.3,63.48,1989
1.367493773,34.82157948,27.87988562,1997,731394,-36.3,63.48,1989
1.53172075,34.84332138,27.88535782,1997,731395,-36.3,63.48,1989
1.547980143,34.83877127,27.88050282,1997,731396,-36.3,63.48,1989
1.555779195,34.83246909,27.87486833,1997,731397,-36.3,63.48,1989
1.524014972,34.85113491,27.89219622,1997,731398,-36.3,63.48,1989
1.33999343,34.86021141,27.91286989,1997,731399,-36.3,63.48,1989
1.475860299,34.85544442,27.89919924,1997,731400,-36.3,63.48,1989
1.288162072,34.84694938,27.90591459,1997,731401,-36.3,63.48,1989
1.301157944,34.84636962,27.90452676,1997,731402,-36.3,63.48,1989
1.454299476,34.85588969,27.90113447,1997,731403,-36.3,63.48,1989
1.418467571,34.85547449,27.90341044,1997,731404,-36.3,63.48,1989
1.500715031,34.87045841,27.90941916,1997,731405,-36.3,63.48,1989
1.734558758,34.8628196,27.88571591,1997,731406,-36.3,63.48,1989
2.043776897,34.87445874,27.87073124,1997,731407,-36.3,63.48,1989
1.850035109,34.86621207,27.8794993,1997,731408,-36.3,63.48,1989
2.119314746,34.86992822,27.86098099,1997,731409,-36.3,63.48,1989
1.346841322,34.87258968,27.92231639,1997,731410,-36.3,63.48,1989
1.604824644,34.85570673,27.88984732,1997,731411,-36.3,63.48,1989
1.939998669,34.87429796,27.87889778,1997,731412,-36.3,63.48,1989
2.058745116,34.87395126,27.86911722,1997,731413,-36.3,63.48,1989
2.160456128,34.87512406,27.86177536,1997,731414,-36.3,63.48,1989
1.005618816,34.85837065,27.93460784,1997,731415,-36.3,63.48,1989
1.174022222,34.86198673,27.92600091,1997,731416,-36.3,63.48,1989
1.446792726,34.86312596,27.9074895,1997,731417,-36.3,63.48,1989
1.615375022,34.85096647,27.88525394,1997,731418,-36.3,63.48,1989
1.757232519,34.82555723,27.85410553,1997,731419,-36.3,63.48,1989
1.357806079,34.86166703,27.9127611,1997,731420,-36.3,63.48,1989
1.460406851,34.85477598,27.89979441,1997,731421,-36.3,63.48,1989
1.774624579,34.86426106,27.88379034,1997,731422,-36.3,63.48,1989
1.61866684,34.8384828,27.87499485,1997,731423,-36.3,63.48,1989
1.385464713,34.86262357,27.91153737,1997,731424,-36.3,63.48,1989
0.893255966,34.8750065,27.95546097,1997,731425,-36.3,63.48,1989
0.941388324,34.874339,27.95173958,1997,731426,-36.3,63.48,1989
1.039046179,34.86938518,27.94120422,1997,731427,-36.3,63.48,1989
1.302770994,34.86377167,27.91838441,1997,731428,-36.3,63.48,1989
1.765543342,34.87108966,27.88996412,1997,731429,-36.3,63.48,1989
1.731789158,34.86657947,27.88894231,1997,731430,-36.3,63.48,1989
1.967085235,34.87139609,27.87442137,1997,731431,-36.3,63.48,1989
1.814186765,34.86917734,27.88466802,1997,731432,-36.3,63.48,1989
1.762685487,34.87187032,27.89081006,1997,731433,-36.3,63.48,1989
1.739267944,34.8676487,27.88922609,1997,731434,-36.3,63.48,1989
1.271939004,34.86976707,27.92538549,1997,731435,-36.3,63.48,1989
1.201849865,34.87043525,27.93084893,1997,731436,-36.3,63.48,1989
1.470182481,34.87467945,27.91505001,1997,731437,-36.3,63.48,1989
1.214937205,34.87175461,27.93099344,1997,731438,-36.3,63.48,1989
0.981817509,34.88128383,27.95462392,1997,731439,-36.3,63.48,1989
0.990378695,34.88186687,27.9545183,1997,731440,-36.3,63.48,1989
1.165094504,34.88169648,27.94245359,1997,731441,-36.3,63.48,1989
1.644922908,34.87580898,27.90295127,1997,731442,-36.3,63.48,1989
1.469352799,34.88686867,27.92489182,1997,731443,-36.3,63.48,1989
1.17389327,34.87075061,27.93304977,1997,731444,-36.3,63.48,1989
1.441534683,34.87484516,27.91727778,1997,731445,-36.3,63.48,1989
2.052429225,34.87812225,27.87296708,1997,731446,-36.3,63.48,1989
2.12792417,34.88628666,27.87337428,1997,731447,-36.3,63.48,1989
1.624078959,34.83923596,27.87519225,1997,731448,-36.3,63.48,1989
